address,id,latitude,line_url,longitude,name,opening_hours,phone_number,type,type_name
22/3 ถนนนิมมานเหมินทร์ ตำบลสุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50200,1666-th,18.797533,https://lin.ee/40fZWu5,98.966302,โลตัส โก เฟรช ถนนนิมมานเหมินทร์-เชียงใหม่,24 ชม.,062-605-7828,stores-lotuss-express,โก เฟรช
40/1 หมู่ที่ 3 ถนนสุขุมวิท ตำบลบ้านฉาง อ.บ้านฉาง จ.ระยอง 21130,1665-th,12.724549,https://lin.ee/0DryyiC,101.054078,โลตัส โก เฟรช บ้านฉาง-ระยอง,24 ชม.,062-605-7827,stores-lotuss-express,โก เฟรช
610 หมู่ที่ 3 ตำบลจอมบึง อ.จอมบึง จ.ราชบุรี 70150,1664-th,13.620539,https://lin.ee/NQHwxs3,99.593457,โลตัส โก เฟรช จอมบึง-ราชบุรี,24 ชม.,062-605-7826,stores-lotuss-express,โก เฟรช
1 ซอยร่มเกล้า 24 ถนนร่มเกล้า แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10510,1663-th,13.77359,https://lin.ee/20AJzuX,100.745841,โลตัส โก เฟรช ร่มเกล้า 24,24 ชม.,062-605-7825,stores-lotuss-express,โก เฟรช
85/7 หมู่ที่ 6 ตำบลบางรักพัฒนา อ.บางบัวทอง จ.นนทบุรี 11110,1662-th,13.907975,https://lin.ee/hcL0tjW,100.395066,โลตัส โก เฟรช CM.04 ซอยวัดลาดปลาดุก-นนทบุรี,24 ชม.,062-605-7824,stores-lotuss-express,โก เฟรช
"""6,8 ถนนมาเจริญ ซอยเพชรเกษม 81 แขวงหนองแขม เขตหนองแขม จ.กรุงเทพมหานคร 10160""",1661-th,13.691222,https://lin.ee/RsQ3bf9,100.341466,โลตัส โก เฟรช CM.08 เพชรเกษม 81,24 ชม.,062-605-7823,stores-lotuss-express,โก เฟรช
49/420-49/423 หมู่ที่ 4 ตำบลโคกขาม อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,1660-th,13.56885,https://lin.ee/AOUvf1W,100.301606,โลตัส โก เฟรช หมู่บ้านเบญจทรัพย์ เอกชัย-สมุทรสาคร,06:00 - 22:30,062-605-7822,stores-lotuss-express,โก เฟรช
115 หมู่ที่ 3 ตำบลมาบยางพร อ.ปลวกแดง จ.ระยอง 21140,1659-th,13.007895,https://lin.ee/W1V5m8d,101.126313,โลตัส โก เฟรช ตลาดสะพาน 4-ระยอง,24 ชม.,062-605-7821,stores-lotuss-express,โก เฟรช
268/24 ลาดพร้าว 122(มหาดไทย 1) ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,1658-th,13.766842,https://lin.ee/FMVL71X,100.623132,โลตัส โก เฟรช รามคำแหง 65,24 ชม.,062-605-7820,stores-lotuss-express,โก เฟรช
88/1-88/4 หมู่ที่ 2 ตำบลคลองพระอุดม อ.ลาดหลุมแก้ว จ.ปทุมธานี 12140,1657-th,13.981499,https://lin.ee/T98wQ1L,100.439297,โลตัส โก เฟรช วัดทองสะอาด-ปทุมธานี,24 ชม.,062-605-7819,stores-lotuss-express,โก เฟรช
9/236-9/239 หมู่ที่ 4 แขวงอนุเสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220,1656-th,13.862791,https://lin.ee/yCY6Jm8,100.614369,โลตัส โก เฟรช ตลาดรามอินทรา,24 ชม.,062-605-7818,stores-lotuss-express,โก เฟรช
49 หมู่ที่ 18 ตำบลป่าสัก อ.เมืองลำพูน จ.ลำพูน 51000,1655-th,18.558325,https://lin.ee/Z86GgBU,99.035767,โลตัส โก เฟรช ตลาดจตุจักร ลำพูน,24 ชม.,062-605-7817,stores-lotuss-express,โก เฟรช
273/475 หมู่ที่ 6 ถนนพุทธมณฑลสาย 5 ตำบลอ้อมน้อย อ.กระทุ่มแบน จ.สมุทสาคร 74130,1654-th,13.708343,https://lin.ee/FdidYqb,100.298172,โลตัส โก เฟรช ตลาดเก้าแสน พุทธมณฑลสาย5,24 ชม.,062-605-7816,stores-lotuss-express,โก เฟรช
58/291 หมู่ที่ 2 แขวงบางขุนเทียน เขตจอมทอง กรุงเทพมหานคร 10150,1653-th,13.69118,https://lin.ee/5BkvT3j,100.453918,โลตัส โก เฟรช วัดไทร เอกชัย,24 ชม.,062-605-7815,stores-lotuss-express,โก เฟรช
141/5 หมู่ที่ 8 แขวงประเวศ เขตประเวศ กรุงเทพมหานคร 10250,1652-th,13.705182,https://lin.ee/YwRGb5H,100.706606,โลตัส โก เฟรช ถนนสุขาภิบาล 2,24 ชม.,062-605-7814,stores-lotuss-express,โก เฟรช
112/21 หมู่ที่ 4 ตำบลผักไห่ อ.ผักไห่ จ.พระนครศรีอยุธยา 13120,1651-th,14.456439,https://lin.ee/Yomdh5K,100.369233,โลตัส โก เฟรช ผักไห่ อยุธยา,06:00 - 22:30,062-605-7813,stores-lotuss-express,โก เฟรช
88/62 หมู่ที่ 5 ตำบลลำลูกกา อ.ลำลูกกา จ.ปทุมธานี 12150,1650-th,13.9451,https://lin.ee/A7yXEKp,100.774223,โลตัส โก เฟรช ลำลูกกา คลอง 8,24 ชม.,062-605-7812,stores-lotuss-express,โก เฟรช
24/20 หมู่ที่ 5 ตำบลบ้านนา อ.บ้านนา จ.นครนายก 26110,1646-th,14.260433,https://lin.ee/PIuulov,101.071194,โลตัส โก เฟรช บ้านนา นครนายก,24 ชม.,062-605-7808,stores-lotuss-express,โก เฟรช
11/1 หมู่ที่ 8 แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160,1645-th,13.677467,https://lin.ee/zg3MPCe,100.345155,โลตัส โก เฟรช สน.หนองแขม,24 ชม.,062-605-7807,stores-lotuss-express,โก เฟรช
51/233-235 หมู่ที่ 1ตำบลธนู อ.อุทัย จ.พระนครศรีอยุธยา 13000,1644-th,14.349394,https://lin.ee/rYUFsje,100.605201,โลตัส โก เฟรช ตลาดแกรนด์ อยุธยา,24 ชม.,062-605-7806,stores-lotuss-express,โก เฟรช
140 หมู่ที่ 2 ตำบลบางเสาธง อ.บางเสาธง จ.สมุทรปราการ 10540,1643-th,13.568126,https://lin.ee/WdAfSNk,100.819184,โลตัส โก เฟรช บ้านแสงตะวัน-สมุทรปราการ,24 ชม.,062-605-7805,stores-lotuss-express,โก เฟรช
264 ถนนเลียบคลองสอง แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510,1642-th,13.860398,https://lin.ee/mqOhy3c,100.709024,โลตัส โก เฟรช ซาฟารี เวิลด์,24 ชม.,062-605-7804,stores-lotuss-express,โก เฟรช
180/9 หมู่ที่ 5 ตำบลศาลายา อ.พุทธมณฑล จ.นครปฐม 73170,1641-th,13.828253,https://lin.ee/xbFMFrZ,100.312841,โลตัส โก เฟรช ศาลายา 2-นครปฐม,24 ชม.,062-605-7803,stores-lotuss-express,โก เฟรช
62/81 หมู่ที่ 3 ตำบลบางกระเบา อ.นครชัยศรี จ.นครปฐม 73120,1640-th,13.799544,https://lin.ee/msvGP3v,100.186744,โลตัส โก เฟรช ตลาดนครชัยศรี-นครปฐม,24 ชม.,062-605-7802,stores-lotuss-express,โก เฟรช
43/464 หมู่ที่ 7 พระรามที่ 2 ซอย50 ถนนพระราม 2 ตำบลแสมดำ อ.บางขุนเทียน กรุงเทพมหานคร 10150,1638-th,13.668336,https://lin.ee/aAXjF33,100.44277,โลตัส โก เฟรช พระราม 2 ซอย 50,24 ชม.,062-605-7800,stores-lotuss-express,โก เฟรช
136/18 ถนนนนทรี แขวงช่องนนทรี  เขตยานนาวา กรุงเทพมหานคร 10120,1637-th,13.692756,https://lin.ee/Oj1iyTo,100.538789,โลตัส โก เฟรช ซอยนาคสุวรรณ,24 ชม.,062-605-7798,stores-lotuss-express,โก เฟรช
"""190, 192, 192/1 ถนนสวนสยาม แขวงคันนายาว เขตคันนายาว กรุงเทพมหานคร 10230""",1636-th,13.810084,https://lin.ee/pLFmn2R,100.689165,โลตัส โก เฟรช เสรีไทย 75,24 ชม.,062-605-7797,stores-lotuss-express,โก เฟรช
115/19 หมู่ที่ 5 ซอยประชาอุทิศ 90 ถนนประชาอุทิศ แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140,1635-th,13.608393,https://lin.ee/plB0TUM,100.507825,โลตัส โก เฟรช ประชาอุทิศ 90,24 ชม.,062-605-7796,stores-lotuss-express,โก เฟรช
53/4 หมู่ 3 ซอยกันตนา ถนนนกาญจนาภิเษก ตำบลบางม่วง อ.บางใหญ่ จ.นนทบุรี 11140,1634-th,13.844448,https://lin.ee/T7HwiBt,100.409811,โลตัส โก เฟรช ซอยกันตนา-นนทบุรี,24 ชม.,062-605-7795,stores-lotuss-express,โก เฟรช
"""95,97,99 ซอยหทัยราษฎร์ 11 ถนนหทัยราษฎร์ แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10510""",1633-th,13.823755,https://lin.ee/uYMX3yj,100.720369,โลตัส โก เฟรช หทัยราษฎร์ 11,24 ชม.,062-605-7794,stores-lotuss-express,โก เฟรช
279 หมู่ที่ 9 ตำบลหนองหาร อ.สันทราย จ.เชียงใหม่ 50290,1632-th,18.894542,https://lin.ee/KUG9aTc,99.009303,โลตัส โก เฟรช แม่โจ้  เชียงใหม่,24 ชม.,062-605-7793,stores-lotuss-express,โก เฟรช
1222/20-22 หมู่ที่ 7 ตำบลบางปูใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,1631-th,13.536905,https://lin.ee/PnMsuJP,100.629276,โลตัส โก เฟรช บางปู 69( ซอยสามห่วง ),24 ชม.,062-605-7792,stores-lotuss-express,โก เฟรช
13/8 หมู่ที่ 6 แขวงจอมทอง เขตจองทอง กรุงเทพมหานคร 10150,1630-th,13.690421,https://lin.ee/IdvfBGD,100.464079,โลตัส โก เฟรช วัดสีสุก,24 ชม.,062-605-7791,stores-lotuss-express,โก เฟรช
26/4-6 หมู่ที่ 9 ตำบลคลองมะเดื่อ อ.กระทุ่มแบน จ.สมุทรสาคร 74110,1629-th,13.625584,https://lin.ee/cHt22MZ,100.293451,โลตัส โก เฟรช ถนนเศรษฐกิจ,06:00 - 22:30,062-605-7790,stores-lotuss-express,โก เฟรช
359/1 ถนนสามัคคี ตำบลท่าทราย อ.เมืองนนทบุรี จ.นนทบุรี 11000,1628-th,13.88547,https://lin.ee/YlWPW1D,100.522765,โลตัส โก เฟรช หมู่บ้านนิชดาธานี,24 ชม.,062-605-7789,stores-lotuss-express,โก เฟรช
32/78 หมู่ที่ 11ตำบลบางปลา อ.บางพลี จ.สมุทรปราการ 10540,1627-th,13.590666,https://lin.ee/Ewg6rF6,100.722098,โลตัส โก เฟรช ซอย ธนสิทธิ์ เทพารักษ์,24 ชม.,062-605-7787,stores-lotuss-express,โก เฟรช
9/18 หมู่ที่ 9 ตำบลคานหาม อ.อุทัย จ.พระนครศรีอยุธยา 13210,1626-th,14.331515,https://lin.ee/EbxQ2tA,100.654279,โลตัส โก เฟรช วัดโคกมะยม-พระนครศรีอยุธยา,24 ชม.,062-605-7786,stores-lotuss-express,โก เฟรช
344/22 หมู่ที่ 8 ตำบลสุรศักดิ์ อ.ศรีราชา  จ.ชลบุรี 20110,1625-th,13.147591,https://lin.ee/sEK5llD,100.949757,โลตัส โก เฟรช สุรศักดิ์ ศรีราชา,24 ชม.,062-605-7785,stores-lotuss-express,โก เฟรช
337/2 หมู่ที่ 2 ตำบลประจันตคาม อ.ประจันตคาม จ.ปราจีนบุรี 25130,1624-th,14.064168,https://lin.ee/CWfpDG3,101.517746,โลตัส โก เฟรช ประจันตคาม-ปราจีนบุรี,24 ชม.,062-605-7784,stores-lotuss-express,โก เฟรช
27/9-11 หมู่ที่ 4 ตำบลคอกกระบือ อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,1623-th,13.620323,https://lin.ee/HjwqKU2,100.350247,โลตัส โก เฟรช โพธิ์แจ้-สมุทรสาคร,24 ชม.,062-605-7783,stores-lotuss-express,โก เฟรช
99/223 หมู่ที่ 5 ซอยนวมินทร์ 24 ถนนนวมินทร์ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240,1611-th,13.78695,https://lin.ee/nXwGmdN,100.650189,โลตัส โก เฟรช นวมินทร์ 24,24 ชม.,062-605-7760,stores-lotuss-express,โก เฟรช
42/14-17 ซอยพระยาสุเรนทร์38 ถนนพระยาสุเรนทร์ แขวงสามวาตะวันตก เขตคลองสามวา กรุงเทพมหานคร 10510,1397-th,13.861457,https://lin.ee/RzF3WgC,100.692986,โลตัส โก เฟรช พระยาสุเรนทร์ 38,24 ชม.,062-605-7745,stores-lotuss-express,โก เฟรช
11/1 หมู่ที่ 13 ตำบลอุทัย อ.อุทัย จ.พระนครศรีอยุธยา 13210,1622-th,14.361986,https://lin.ee/x3AgYGF,100.667817,โลตัส โก เฟรช อำเภออุทัย อยุธยา,24 ชม.,062-605-7782,stores-lotuss-express,โก เฟรช
94/15-94/18 ถนนชุมพล ตำบลหน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,1621-th,13.692401,https://lin.ee/by3lSVn,101.079701,โลตัส โก เฟรช ตลาดบ่อบัว-ฉะเชิงเทรา,24 ชม.,062-605-7781,stores-lotuss-express,โก เฟรช
88 หมู่ที่ 7 ตำบลบางเตย อ.สามโคก จ.ปทุมธานี 12160,1620-th,14.066429,https://lin.ee/IyiPMM4,100.52313,โลตัส โก เฟรช อำเภอสามโคก-ปทุมธานี,24 ชม.,062-605-7780,stores-lotuss-express,โก เฟรช
59/3 ถนนบำรุงบุรี ตำบลพระสิงห์ อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000,1619-th,18.781543,https://lin.ee/5LvNN1b,98.987778,โลตัส โก เฟรช ตลาดประตูเชียงใหม่,24 ชม.,062-605-7769,stores-lotuss-express,โก เฟรช
401/6 ถนนป่าตัน อ.ป่าตัน อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000,1618-th,18.836722,https://lin.ee/D1QgHIi,98.989317,โลตัส โก เฟรช ตลาดวัดบ้านท่อ-เชียงใหม่,24 ชม.,062-605-7768,stores-lotuss-express,โก เฟรช
459/1 ซอยสมเด็จพระเจ้าตากสิน 19 ถนนสมเด็จพระเจ้าตากสิน แขวงสำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600,1617-th,13.713432,https://lin.ee/ab36P7ab,100.492985,โลตัส โก เฟรช วัดสุทธาราม,24 ชม.,062-605-7767,stores-lotuss-express,โก เฟรช
88/8 ซอยจันทน์ 43 ถนนจันทน์ แขวงบางโคล่ เขตบางคอแหลม กรุงเทพมหานคร 10120,1616-th,13.702257,https://lin.ee/wDRi5dI,100.522287,โลตัส โก เฟรช ถนนจันทน์ ซอย 43-วัดไผ่เงิน,24 ชม.,062-605-7765,stores-lotuss-express,โก เฟรช
"""23,23/1-4 ตรอกต้นโพธิ์ แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพมหานคร 10120""",1615-th,13.694774,https://lin.ee/H56khTM,100.49511,โลตัส โก เฟรช เจริญกรุง 109,24 ชม.,062-605-7764,stores-lotuss-express,โก เฟรช
27/3/1 หมู่ที่ 1 ตำบลคลองอุดมชลจร อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,1614-th,13.787868,https://lin.ee/GFdMlAH,100.952049,โลตัส โก เฟรช ตลาดสุวินทวงศ์-ฉะเชิงเทรา,24 ชม.,062-605-7763,stores-lotuss-express,โก เฟรช
185 หมู่ที่ 3 ตำบลวังจุฬา อ.วังน้อย จ.พระนครศรีอยุธยา 13170,1613-th,14.238114,https://lin.ee/wTItvx2,100.744316,โลตัส โก เฟรช อุตสาหกรรมวังน้อย,24 ชม.,062-605-7762,stores-lotuss-express,โก เฟรช
5/13 หมู่ที่ 13 ถนนพหลโยธิน ตำบลคูคต อ.ลำลูกกา จ.ปทุมธานี 12130,1612-th,13.965568,https://lin.ee/ileVv7j,100.618155,โลตัส โก เฟรช พหลโยธิน 81-ปทุมธานี,24 ชม.,062-605-7761,stores-lotuss-express,โก เฟรช
102/3 หมู่ที่ 7 ตำบลสุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,1610-th,13.157996,https://lin.ee/4cmqSBr,100.95233,โลตัส โก เฟรช วัดไร่กล้วย ศรีราชา,24 ชม.,062-605-7759,stores-lotuss-express,โก เฟรช
15/1 หมู่ที่ 6 ซอยมิตรภาพ ถนนสุขาประชาสรรค์ 2 ตำบลบางพูด อ.ปากเกร็ด จ.นนทบุรี 11120,1608-th,13.930224,https://lin.ee/tekOWPY,100.506847,โลตัส โก เฟรช วัดกู้ 2-นนทบุรี,24 ชม.,062-605-7757,stores-lotuss-express,โก เฟรช
"""98,98/1,98/2 หมู่ที่ 10 ตำบลบางม่วง อ.บางใหญ่ จ.นนทบุรี 11140""",1607-th,13.83242,https://lin.ee/yEm6V5l,100.40607,โลตัส โก เฟรช วัดพระเงิน-นนทบุรี,24 ชม.,062-605-7756,stores-lotuss-express,โก เฟรช
419/49-52 หมู่ที่ 10 ตำบลในคลองบางปลากด อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,1605-th,13.58384,https://lin.ee/55iVIee,100.52058,โลตัส โก เฟรช หมู่บ้านสยามนิเวศน์-สมุทรปราการ,24 ชม.,062-605-7753,stores-lotuss-express,โก เฟรช
"""16,18,20 ซอยลาดพร้าว 47 (สะพาน 2) ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310""",1604-th,13.797348,https://lin.ee/9dHIiul,100.59077,โลตัส โก เฟรช ลาดพร้าว 47,24 ชม.,062-605-7752,stores-lotuss-express,โก เฟรช
47 ซอยลาดพร้าว 101 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240,1603-th,13.791354,https://lin.ee/cfSzxlH,100.628191,โลตัส โก เฟรช ลาดพร้าว 101,24 ชม.,062-605-7751,stores-lotuss-express,โก เฟรช
181/1 หมู่ที่ 1 ตำบลแหลมฟ้าผ่า อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,1602-th,13.577674,https://lin.ee/BAiu39P,100.574221,โลตัส โก เฟรช แหลมฟ้าผ่า-สมุทรปราการ,24 ชม.,062-605-7750,stores-lotuss-express,โก เฟรช
224/11-14 ตำบลลำตาเสา อ.วังน้อย จ.พระนครศรีอยุธยา 13170,1601-th,14.273673,https://lin.ee/7L7GB5f,100.683859,โลตัส โก เฟรช ตลาดสี่ขวา-พระนครศรีอยุธยา,24 ชม.,062-605-7749,stores-lotuss-express,โก เฟรช
33/26-28 หมู่ที่ 3 ตำบลสามเมือง อ.ลาดบัวหลวง จ.พระนครศรีอยุธยา 13230,1399-th,14.163041,https://lin.ee/dhpn0wz,100.291714,โลตัส โก เฟรช บัวหลวงธานี-อยุธยา,24 ชม.,062-605-7747,stores-lotuss-express,โก เฟรช
45/15-16 หมู่ 2 ถนนราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร  10240,1398-th,13.76838,https://lin.ee/MtWxXCQV,100.697042,โลตัส โก เฟรช ราษฎร์พัฒนา,24 ชม.,062-605-7746,stores-lotuss-express,โก เฟรช
650 ซอยอ่อนนุช 17 ถนนอ่อนนุช แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร   10250,1396-th,13.721127,https://lin.ee/50bvS6U,100.614335,โลตัส โก เฟรช อ่อนนุช ซอย 17 แยก 16,24 ชม.,062-605-7743,stores-lotuss-express,โก เฟรช
25/249 หมู่ที่ 8 ซอยพิบูลสงคราม22 ถนนพิบูลสงคราม ตำบลบางเขน อ.เมืองนนทบุรี จ.นนทบุรี 11000,1395-th,13.832483,https://lin.ee/g8Jaw2E,100.50909,โลตัส โก เฟรช ซอยพิบูลสงคราม 22-นนทบุรี,24 ชม.,062-605-7742,stores-lotuss-express,โก เฟรช
100/41-44 หมู่ที่ 8 ถนนติวานนท์ ตำบลบางพูด อ.ปากเกร็ด จ.นนทบุรี 11120,1394-th,13.919332,https://lin.ee/lbBUXQF,100.515774,โลตัส โก เฟรช หมู่บ้านลานทอง,24 ชม.,062-605-7741,stores-lotuss-express,โก เฟรช
208/17 หมู่ที่ 4 ถนนแจ้งวัฒนะ แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210,1393-th,13.883243,https://lin.ee/TpH6uU6,100.584291,โลตัส โก เฟรช แจ้งวัฒนะ ซอย 6,24 ชม.,062-605-7740,stores-lotuss-express,โก เฟรช
13/1 ซอยรณสิทธิพิชัย 7 ตำบลบางกระสอ อ.เมืองนนทบุรี จ.นนทบุรี 11000,1392-th,13.876338,https://lin.ee/WbPjhvM,100.503326,โลตัส โก เฟรช นนทบุรี 42,24 ชม.,062-605-7739,stores-lotuss-express,โก เฟรช
209/1 ซอยสุภาพงษ์ 1 ถนนอ่อนนุช แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร 10250,1391-th,13.697696,https://lin.ee/UXCeOeE,100.637554,โลตัส โก เฟรช ซอยอ่อนนุช 46,24 ชม.,062-605-7738,stores-lotuss-express,โก เฟรช
301/3-5 ซอยชานเมือง ถนนประชาสงเคราะห์ แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400,1390-th,13.771309,https://lin.ee/WXbDr1L,100.566071,โลตัส โก เฟรช ประชาสงเคราะห์ 28,24 ชม.,062-605-7737,stores-lotuss-express,โก เฟรช
53/19-23 ซอยนวลน้อย ถนนเอกมัย แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110,1389-th,13.739818,https://lin.ee/RMm2CsI,100.593044,โลตัส โก เฟรช ซอยเอกมัย 30,24 ชม.,062-605-7736,stores-lotuss-express,โก เฟรช
"""1/5 ,1/5 ก หมู่ที่ 5 ตำบลขวัญเมือง อ.บางปะหัน จ.พระนครศรีอยุธยา 13220""",1388-th,14.464607,https://lin.ee/P7dfznh,100.541608,โลตัส โก เฟรช บางปะหัน-พระนครศรีอยุธยา,24 ชม.,062-605-7735,stores-lotuss-express,โก เฟรช
"""6, 6/1, 7 หมู่ที่ 13 ตำบลคลองด่าน อ.บางบ่อ จ.สมุทรปราการ 10550""",1387-th,13.50805,https://lin.ee/9Ak7sQs,100.82332,โลตัส โก เฟรช คลองด่าน-สมุทรปราการ,24 ชม.,062-605-7734,stores-lotuss-express,โก เฟรช
"""465,467,469,471 ถนนท้ายบ้าน ตำบลปากน้ำ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270""",1386-th,13.57639,https://lin.ee/anh3DgY,100.592328,โลตัส โก เฟรช ถนนท้ายบ้าน-สมุทรปราการ,24 ชม.,062-605-7732,stores-lotuss-express,โก เฟรช
31/86-88 หมู่ที่ 6 แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210,1385-th,13.861025,https://lin.ee/k02VhIJ,100.556274,โลตัส โก เฟรช ชินเขต ซอย 2,24 ชม.,062-605-7731,stores-lotuss-express,โก เฟรช
182/1 ซอยเทอดไทย 33 ถนนเทอดไทย แขวงดาวคะนอง เขตธนบุรี กรุงเทพมหานคร 10600,1384-th,13.712608,https://lin.ee/boA5AGd,100.476982,โลตัส โก เฟรช รัชดาภิเษก 13,24 ชม.,062-605-7730,stores-lotuss-express,โก เฟรช
83/65 หมู่ที่ 5 แขวงท่าแร้ง เขตบางเขน  กรุงเทพมหานคร  10220,1383-th,13.863358,https://lin.ee/GiB251v,100.667388,โลตัส โก เฟรช สยามธรณี,24 ชม.,062-605-7729,stores-lotuss-express,โก เฟรช
331 หมู่ที่ 1 ถนนสุขสวัสดิ์ ตำบลในคลองบางปลากด อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,1382-th,13.598037,https://lin.ee/ecE95gn,100.544442,โลตัส โก เฟรช ซอยคู่สร้าง-สุขสวัสดิ์,24 ชม.,062-605-7728,stores-lotuss-express,โก เฟรช
9/48 หมู่ที่ 12 ตำบลนาป่า อ.เมืองชลบุรี จ.ชลบุรี 20000,1381-th,13.406644,https://lin.ee/oUkY8zj,101.028693,โลตัส โก เฟรช หมู่บ้านแฟมิลี่แลนด์-ชลบุรี,24 ชม.,062-605-7727,stores-lotuss-express,โก เฟรช
127/36 หมู่ที่ 1 ถนนอ่างศิลา-บางแสน ตำบลอ่างศิลา อ.เมืองชลบุรี จ.ชลบุรี 20000,1380-th,13.33671,https://lin.ee/eViHxmG,100.929726,โลตัส โก เฟรช อ่างศิลา-ชลบุรี,24 ชม.,062-605-7726,stores-lotuss-express,โก เฟรช
11/19-21 หมู่ที่ 1 ตำบลคลองขวาง อ.ไทรน้อย จ.นนทบุรี 11150,1379-th,13.978667,https://lin.ee/UEgRbGo,100.314352,โลตัส โก เฟรช เทศบาลไทรน้อย-นนทบุรี,24 ชม.,062-605-7725,stores-lotuss-express,โก เฟรช
11/10 หมุ่ที่ 3 ถนนรังสิต-นครนายก ตำบลลำผักกูด อ.ธัญบุรี จ.ปทุมธานี 12110,1378-th,14.036019,https://lin.ee/aszBasC,100.781428,โลตัส โก เฟรช รังสิต คลอง 8 (หมู่บ้านเจริญลาภ),24 ชม.,062-605-7724,stores-lotuss-express,โก เฟรช
33/143 หมู่ที่ 6 ซอยนกแก้วน้อย1 ถนนนาคนิวาส แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,1377-th,13.80859,https://lin.ee/7Y79k9a,100.608903,โลตัส โก เฟรช ลาดพร้าว 71,24 ชม.,062-605-7723,stores-lotuss-express,โก เฟรช
"""19/179,19/180,19/181,19/182 หมู่ที่ 10 แขวงบางมด เขตจอมทอง กรุงเทพมหานคร 10150""",1376-th,13.674955,https://lin.ee/FROHCWT,100.453885,โลตัส โก เฟรช พระราม 2 ซอย 42,24 ชม.,062-605-7721,stores-lotuss-express,โก เฟรช
238/1-2 หมู่ที่ 10 ถนนสุขุมวิทสายเก่า ตำบลบางปะกง อ.บางปะกง จ.ฉะเชิงเทรา 24130,1375-th,13.504991,https://lin.ee/4hSRqAy,100.985137,โลตัส โก เฟรช ตลาดวัดล่าง บางปะกง,24 ชม.,062-605-7720,stores-lotuss-express,โก เฟรช
89/10-13 ซอยสุขุมวิท46 ถนนสุขุมวิท แขวงพระโขนง เขตคลองเตย กรุงเทพมหานคร 10110,1374-th,13.71038,https://lin.ee/vPiCOmg,100.59218,โลตัส โก เฟรช ซอยภูมิจิตร,24 ชม.,062-605-7719,stores-lotuss-express,โก เฟรช
89/9-11 หมู่ที่ 7 ซอยพหลโยธิน54/1 ถนนพหลโยธิน แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220,1373-th,13.908499,https://lin.ee/MpxbtM1,100.643156,โลตัส โก เฟรช พหลโยธิน 54/1(หมู่บ้านมารวย 2),24 ชม.,062-605-7718,stores-lotuss-express,โก เฟรช
47/18-20 หมู่ที่ 6 ตำบลดอนหัวฬ่อ อ.เมืองชลบุรี จ.ชลบุรี 20000,1372-th,13.427572,https://lin.ee/fNxjHFy,101.039247,โลตัส โก เฟรช อมตะนคร 1-ชลบุรี,24 ชม.,062-605-7717,stores-lotuss-express,โก เฟรช
40/340 หมู่ที่ 3 ถนนพหลโยธิน แขวงอนุเสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220,1371-th,13.87928,https://lin.ee/2wSYZOJ,100.609509,โลตัส โก เฟรช พหลโยธิน 48,24 ชม.,062-605-7716,stores-lotuss-express,โก เฟรช
